oa_code_2021,church_of_scotland,roman_catholic,other_christian,buddhist,hindu,jewish,muslim,sikh,pagan,other_religion,no_religion,religion_not_stated
S00147076,31,0,4,0,0,1,0,0,0,0,55,10
S00147077,61,16,5,0,0,0,0,0,1,0,30,9
S00147078,48,4,6,0,0,0,0,0,0,0,80,5
S00147079,64,4,8,0,0,0,0,0,1,0,62,1
S00147080,19,6,4,0,0,0,0,0,0,0,45,7
S00147081,45,13,3,0,0,0,1,0,0,1,58,9
S00147082,19,10,6,0,0,0,0,0,1,0,49,2
S00147083,22,7,2,0,0,0,0,0,0,0,42,8
S00147084,17,7,8,0,0,0,0,0,3,0,57,2
S00147085,38,11,0,0,0,0,0,0,0,0,58,8
S00147086,17,5,8,0,0,0,0,0,0,0,39,4
S00147087,37,19,4,0,0,0,0,0,2,1,72,11
S00147088,43,10,8,1,0,0,0,0,0,0,66,5
S00147089,14,0,5,0,0,0,0,0,0,0,39,6
S00147090,34,13,5,0,0,0,0,0,0,0,48,5
S00147091,27,5,1,1,0,0,0,0,1,0,72,0
S00147092,72,3,0,0,0,0,0,0,0,0,39,10
S00147093,41,12,5,0,0,0,0,0,0,0,62,1
S00147094,36,5,5,0,0,0,0,0,0,0,35,5
S00147095,33,4,7,0,0,0,0,0,1,0,22,1
S00147096,36,6,6,0,0,0,0,0,0,0,31,2
S00147097,31,6,4,0,0,0,0,0,0,0,50,2
S00147098,26,0,4,0,0,0,0,0,0,1,64,6
S00147099,20,1,1,0,0,0,0,0,0,6,49,3
S00147100,19,3,6,0,0,0,0,0,0,0,63,0
S00147101,32,9,0,4,0,0,5,0,1,0,60,14
S00147102,25,8,1,0,0,0,0,0,0,0,51,9
S00147103,40,4,6,0,0,0,4,0,0,0,66,7
S00147104,25,8,4,1,0,0,0,0,0,0,32,6
S00147105,34,0,0,0,0,0,0,0,2,0,91,4
S00147106,26,5,9,0,0,0,0,0,2,0,43,5
S00147107,40,2,3,0,0,0,3,0,0,0,51,1
S00147108,29,6,16,0,0,0,0,0,0,0,56,3
S00147109,27,2,0,0,0,0,0,0,0,0,43,1
S00147110,29,4,4,0,0,0,0,0,1,0,69,3
S00147111,40,9,2,0,1,0,0,0,0,1,45,11
S00147112,31,9,0,0,0,0,0,0,0,0,64,6
S00147113,12,2,4,0,0,0,0,0,2,0,32,9
S00147114,44,3,8,0,0,0,0,0,1,0,49,7
S00147115,27,3,5,0,0,0,0,0,0,0,69,11
S00147116,23,10,7,1,0,0,0,0,2,2,40,16
S00147117,26,4,4,0,0,0,0,0,2,0,83,1
S00147118,29,4,4,0,0,0,0,0,1,0,78,3
S00147119,18,18,4,0,0,0,0,0,0,0,113,4
S00147120,15,3,9,0,0,0,0,0,0,0,43,10
S00147121,27,1,3,0,0,0,0,0,0,0,46,4
S00147122,18,2,2,0,0,0,0,0,1,0,73,3
S00147123,30,0,18,0,0,0,4,0,1,0,51,11
S00147124,34,9,12,0,0,0,0,0,0,0,102,8
S00147125,47,13,2,0,0,0,0,0,1,2,56,3
S00147126,25,5,1,1,0,0,0,0,3,0,26,0
S00147127,33,9,6,1,0,0,0,0,0,0,104,12
S00147128,23,8,1,1,0,0,0,0,0,0,92,8
S00147129,42,7,5,0,0,0,0,0,1,0,81,8
S00147130,72,6,0,0,0,0,0,0,2,0,76,2
S00147131,28,9,0,0,0,0,0,0,0,0,35,5
S00147132,33,3,9,0,0,0,0,0,0,1,100,10
S00147133,18,10,0,0,0,0,0,0,0,3,48,0
S00147134,15,3,4,2,0,0,0,0,0,0,63,9
S00147135,45,6,6,0,0,0,0,0,0,0,35,4
S00147136,18,3,8,0,0,0,0,0,0,0,45,9
S00147137,35,3,5,0,0,0,0,0,2,0,34,6
S00147138,40,5,2,0,0,0,0,0,0,0,72,2
S00147139,37,13,3,0,0,0,1,0,0,0,80,7
S00147140,26,5,8,0,0,0,0,0,1,0,34,8
S00147141,58,5,5,0,0,0,0,0,0,0,105,5
S00147142,17,1,4,0,0,0,0,0,0,0,87,9
S00147143,26,3,6,0,0,0,0,0,0,0,56,4
S00147144,51,4,16,0,0,0,1,0,0,0,78,2
S00147145,38,2,0,0,0,0,0,0,0,0,64,9
S00147146,23,2,12,2,0,0,0,0,0,0,47,9
S00147147,34,11,5,0,0,0,0,0,1,0,114,18
S00147148,47,3,2,0,0,0,0,0,0,0,30,7
S00147149,73,9,6,0,0,0,0,0,0,0,59,7
S00147150,52,2,2,0,0,0,0,0,0,0,48,5
S00147151,33,3,8,0,0,0,3,0,0,1,34,8
S00147152,38,0,2,0,0,0,0,0,1,0,79,13
S00147153,22,4,4,2,0,0,0,0,1,0,47,5
S00147154,65,3,8,0,0,0,0,0,2,0,45,1
S00147155,10,9,0,0,0,0,0,0,0,0,56,5
S00147156,39,7,4,0,0,0,0,0,1,0,87,1
S00147157,43,1,0,0,0,0,0,0,0,0,78,9
S00147158,19,10,0,0,0,0,0,0,0,1,51,0
S00147159,56,1,2,0,0,0,0,0,0,0,57,6
S00147160,34,6,0,0,0,0,0,0,0,0,87,10
S00147161,35,10,7,0,0,0,0,0,0,0,36,0
S00147162,38,0,0,0,0,0,0,0,0,0,22,2
S00147163,40,7,6,0,0,0,5,0,1,0,27,7
S00147164,24,0,2,0,0,0,0,0,0,0,91,9
S00147165,17,4,12,2,0,0,0,0,0,1,41,15
S00147166,47,5,8,0,0,0,0,0,1,0,74,10
S00147167,29,9,12,0,0,0,0,0,1,0,68,7
S00147168,16,3,5,0,0,0,0,2,0,0,37,12
S00147169,32,11,14,0,0,0,0,0,3,0,71,12
S00147170,24,5,17,0,0,1,0,0,0,0,48,6
S00147171,24,7,12,0,0,0,0,0,0,0,29,5
S00147172,16,4,5,1,0,1,0,0,0,0,42,0
S00147173,48,2,7,0,0,0,0,0,0,0,56,14
S00147174,24,1,3,0,0,0,0,0,1,0,37,3
S00147175,12,2,6,0,0,0,0,0,0,4,44,7
S00147176,39,1,8,0,0,0,0,0,1,0,51,5
S00147177,46,3,16,1,0,0,0,0,1,0,48,12
S00147178,49,6,3,0,0,0,0,0,0,0,51,10
S00147179,40,3,1,0,0,0,0,0,0,0,30,10
S00147180,21,4,1,2,0,0,0,0,0,2,46,5
S00147181,62,6,2,0,0,0,0,0,1,0,73,7
S00147182,35,4,7,0,0,0,0,0,1,1,41,5
S00147183,22,13,10,1,0,0,0,0,0,0,56,5
S00147184,41,6,4,0,0,0,0,0,1,3,83,14
S00147185,50,6,13,0,0,0,0,0,2,0,40,0
S00147186,59,6,11,2,0,0,0,0,0,0,102,8
S00147187,64,1,4,0,0,0,0,3,0,0,67,2
S00147188,23,5,9,1,0,0,0,0,0,0,31,3
S00147189,41,7,14,0,0,0,0,0,3,0,64,10
S00147190,20,6,17,0,0,0,0,0,3,0,64,4
S00147191,38,10,10,0,0,0,0,0,2,0,52,16
S00147192,39,7,9,0,0,0,0,0,1,0,69,9
S00147193,30,2,1,1,0,0,0,0,0,0,48,13
S00147194,39,6,9,0,0,0,0,0,0,0,62,8
S00147195,50,5,14,1,0,0,0,0,2,5,34,7
S00147196,11,12,5,0,0,0,0,0,0,0,52,6
S00147197,12,3,17,0,0,0,0,0,2,0,39,7
S00147198,19,2,15,0,0,0,0,0,0,0,20,5
S00147199,33,5,9,0,0,1,0,0,0,0,56,1
S00147200,20,7,4,0,0,0,0,0,0,0,34,0
S00147201,28,11,5,3,0,0,0,0,0,0,50,6
S00147202,57,5,15,1,0,0,0,0,4,0,53,16
S00147203,18,7,15,0,0,0,0,0,1,0,65,8
S00147204,18,4,6,0,0,0,0,0,0,0,79,12
S00147205,22,2,17,0,0,0,0,0,0,0,43,16
S00147206,55,7,15,0,0,0,0,0,0,0,60,8
S00147207,21,7,5,0,0,0,0,0,0,0,24,16
S00147208,28,4,12,2,0,0,0,0,0,0,52,9
S00147209,45,8,9,0,0,0,0,0,0,0,41,6
S00147210,50,10,9,0,0,0,0,0,0,0,30,3
S00147211,36,7,3,0,0,0,0,0,0,0,34,5
S00147212,27,3,8,0,0,0,0,0,0,0,30,8
S00147213,38,9,12,0,0,0,0,0,4,0,71,12
S00147214,31,8,8,1,0,0,0,0,0,0,80,3
S00147215,37,2,11,0,0,0,0,0,0,0,34,1
S00147216,24,3,10,0,0,0,0,0,0,0,43,6
S00147217,13,11,14,0,0,0,0,0,0,0,26,13
S00147218,25,3,3,0,0,0,0,0,0,0,38,6
S00147219,34,5,7,0,0,0,0,0,0,0,45,6
S00147220,21,4,12,0,0,1,0,0,4,0,40,6
S00147221,32,4,17,0,0,0,0,0,0,0,54,6
S00147222,19,1,12,0,0,1,0,0,3,0,34,0
S00147223,26,1,22,0,0,0,0,0,1,0,42,9
S00147224,40,6,11,0,0,0,0,0,0,0,45,5
S00147225,53,5,7,0,0,0,0,0,0,0,77,8
S00147226,29,2,14,0,0,0,0,0,1,0,30,6
S00147227,27,3,12,0,0,0,0,0,0,3,58,13
S00147228,30,8,7,0,0,0,0,0,0,0,53,7
S00147229,16,0,5,0,0,0,0,0,1,0,43,5
S00147230,33,3,11,0,0,0,0,0,0,0,61,7
S00147231,48,5,16,1,0,0,2,0,4,0,88,5
S00147232,50,7,20,0,0,0,0,0,0,0,48,6
S00147233,44,4,0,0,0,0,0,0,2,0,57,16
S00147234,58,14,13,0,0,0,0,0,0,0,54,6
S00147235,29,4,2,0,0,0,0,0,0,0,25,0
S00147236,29,8,19,0,0,0,0,0,0,0,64,13
S00147237,20,5,15,2,0,0,0,0,1,0,21,4
S00147238,21,1,13,2,0,0,0,0,0,0,62,16
S00147239,22,4,0,0,0,2,0,0,0,2,35,5
S00147240,14,6,13,0,0,0,0,0,0,0,21,4
S00147241,27,7,4,0,0,0,0,0,0,0,43,11
S00147242,36,1,4,0,0,0,0,0,0,0,43,5
S00147243,20,10,4,0,0,0,0,0,0,2,40,12
S00147244,19,9,7,3,0,0,0,0,0,1,54,11
S00147245,19,4,6,0,0,0,0,0,0,0,40,19
S00147246,40,4,7,0,0,0,0,0,0,0,60,4
S00147247,26,3,14,0,0,0,0,0,0,0,25,12
S00147248,35,6,10,0,0,0,3,0,0,0,41,7
S00147249,41,9,10,0,0,0,0,0,1,0,40,5
S00147250,12,8,12,5,0,0,0,0,3,1,74,18
S00147251,17,0,12,0,0,2,0,0,0,1,50,16
S00147252,37,13,6,0,0,0,0,0,0,0,43,4
S00147253,60,9,8,0,0,1,0,0,0,3,85,13
S00147254,52,6,0,0,0,0,0,0,2,0,51,5
S00147255,39,18,11,0,0,0,0,0,0,0,114,6
S00147256,69,12,6,0,0,0,0,0,1,1,40,5
S00147257,48,8,0,0,0,0,0,0,0,0,57,4
S00147258,28,15,0,0,0,0,0,0,1,0,37,9
S00147259,49,3,6,0,0,0,0,0,1,0,36,4
S00147260,14,2,5,1,0,0,0,0,0,1,72,6
S00147261,21,7,2,1,0,0,1,0,0,0,41,5
S00147262,27,1,2,1,0,0,0,0,0,1,23,7
S00147263,25,4,8,1,0,0,0,0,1,1,42,4
S00147264,9,5,11,0,1,0,0,0,0,0,39,4
S00147265,21,7,4,1,0,0,0,0,0,0,47,5
S00147266,40,2,30,0,0,0,0,0,0,2,58,17
S00147267,19,5,15,0,2,0,0,1,0,0,33,8
S00147268,29,9,7,0,0,0,0,0,1,3,31,5
S00147269,28,3,4,1,0,0,0,0,0,0,30,8
S00147270,26,10,14,0,0,0,0,0,0,0,53,6
S00147271,18,7,8,0,0,0,0,0,0,1,51,5
S00147272,25,6,5,0,0,0,0,0,0,1,53,4
S00147273,23,13,7,0,0,0,0,0,0,1,79,2
S00147274,20,8,8,0,0,0,0,0,0,2,53,7
S00147275,46,5,0,0,0,0,0,0,0,0,32,10
S00147276,48,12,3,0,0,0,1,0,0,0,44,3
S00147277,44,5,9,0,0,0,0,0,0,0,67,10
S00147278,20,1,2,1,0,1,0,0,1,0,44,3
S00147279,41,7,5,0,1,0,0,0,0,0,56,5
S00147280,49,8,12,0,0,0,0,0,0,0,54,12
S00147281,29,3,6,0,0,0,0,0,1,0,29,2
S00147282,39,6,15,0,0,0,0,0,4,0,87,17
S00147283,56,5,21,4,0,0,0,2,0,1,64,11
S00147284,28,4,5,0,0,0,0,0,0,0,44,3
S00147285,42,6,5,0,0,0,0,0,0,0,28,9
S00147286,24,6,0,2,0,0,0,0,0,0,29,2
S00147287,28,6,3,2,0,0,0,0,0,0,42,5
S00147288,37,5,0,0,0,0,0,0,1,0,52,6
S00147289,12,4,6,0,0,0,0,0,0,1,33,6
S00147290,61,2,7,0,0,0,0,0,0,0,37,16
S00147291,12,10,13,0,0,0,0,0,0,0,36,4
S00147292,17,10,17,2,0,0,0,0,0,0,25,10
S00147293,31,18,20,1,0,0,0,0,2,0,44,16
S00147294,25,6,5,0,0,0,0,0,4,0,37,6
S00147295,38,9,14,0,0,0,0,0,2,0,68,19
S00147296,38,0,6,0,0,0,0,0,0,0,55,7
S00147297,21,4,7,3,0,0,0,0,5,0,34,2
S00147298,27,5,2,0,0,0,3,0,2,1,35,11
S00147299,17,2,13,0,0,0,0,0,0,1,44,0
S00147300,30,3,2,0,0,0,0,0,2,0,38,3
S00147301,41,0,11,0,0,0,0,0,1,0,32,4
S00147302,29,2,8,0,0,2,0,0,2,0,43,5
S00147303,59,5,11,0,0,0,0,0,0,0,87,9
S00147304,37,2,8,0,0,0,0,0,0,0,59,9
S00147305,18,4,7,0,0,0,0,0,0,0,46,2
S00147306,21,5,4,0,0,0,0,0,0,0,21,9
S00147307,52,4,9,0,0,0,0,0,0,0,63,10
S00147308,31,0,2,0,0,0,0,0,0,0,80,3
S00147309,43,8,12,1,0,0,0,0,2,0,73,9
S00147310,18,6,13,0,0,0,0,0,0,0,28,16
S00147311,27,15,7,0,0,0,0,0,0,1,48,8
S00147312,42,11,4,0,0,0,0,0,0,0,53,6
S00147313,29,10,4,0,0,0,0,0,0,0,29,1
S00147314,12,10,9,0,0,0,3,0,3,0,28,9
S00147315,44,7,7,1,0,0,0,0,0,0,52,11
S00147316,23,7,5,0,0,0,0,0,4,0,34,6
S00147317,16,16,7,0,0,0,0,0,2,0,37,6
S00147318,22,14,8,0,0,0,0,0,1,0,30,12
S00147319,47,7,17,0,0,0,0,0,1,0,44,9
S00147320,51,6,12,0,0,0,0,0,0,0,37,6
S00147321,55,3,12,0,0,0,0,0,0,0,42,12
S00147322,19,5,1,0,0,0,0,0,0,0,46,5
S00147323,38,4,22,0,0,0,0,0,3,0,70,16
S00147324,30,3,12,0,0,0,0,0,1,0,40,14
S00147325,18,8,6,0,0,0,0,0,0,0,30,5
S00147326,49,8,9,0,0,0,1,0,0,0,53,9
S00147327,9,12,7,0,0,0,0,0,1,0,78,16
S00147328,16,10,2,0,0,0,8,0,1,3,45,1
S00147329,9,11,2,0,0,1,0,0,0,0,54,7
S00147330,33,30,21,0,0,0,6,0,1,0,111,8
S00147331,24,42,1,0,0,0,1,0,0,1,112,13
S00147332,22,37,6,0,0,0,1,2,0,0,89,6
S00147333,32,26,11,1,0,0,5,0,4,0,138,10
S00147334,50,36,8,2,0,0,0,0,2,0,104,7
S00147335,27,24,4,0,0,0,0,0,0,0,36,5
S00147336,16,24,0,0,0,0,2,0,0,1,64,17
S00147337,15,17,6,0,0,0,0,0,0,1,36,5
S00147338,13,13,6,0,0,0,0,0,0,0,75,12
S00147339,25,10,7,0,0,0,0,0,0,0,28,5
S00147340,39,25,3,0,0,0,0,0,0,0,77,10
S00147341,23,14,1,0,0,0,0,0,0,0,50,3
S00147342,10,22,5,0,0,0,0,0,2,0,56,1
S00147343,16,24,3,0,0,0,0,0,1,0,69,7
S00147344,43,15,0,0,0,0,0,0,0,0,46,7
S00147345,25,18,6,0,0,0,0,0,4,0,50,5
S00147346,22,21,5,0,0,0,2,0,0,0,60,8
S00147347,16,17,2,0,0,0,0,0,0,1,38,5
S00147348,13,18,2,0,0,0,0,0,0,0,43,9
S00147349,29,42,5,1,0,0,0,0,0,0,88,5
S00147350,12,7,8,0,0,0,0,0,0,0,46,3
S00147351,30,24,3,0,0,0,0,0,2,0,124,12
S00147352,18,8,4,0,0,0,0,0,0,0,64,8
S00147353,25,33,2,0,0,0,4,0,1,0,75,5
S00147354,26,15,2,0,0,0,4,0,0,0,51,7
S00147355,17,14,4,1,0,0,0,0,0,0,61,7
S00147356,23,16,1,0,0,0,0,0,0,1,45,0
S00147357,21,22,3,0,0,0,5,0,0,0,75,14
S00147358,17,20,0,2,0,1,0,0,0,0,37,8
S00147359,17,35,0,0,0,0,0,0,0,1,64,9
S00147360,21,31,6,0,4,0,42,0,0,1,95,7
S00147361,28,19,2,0,0,0,7,0,0,1,42,18
S00147362,22,23,7,0,0,0,1,0,2,0,50,4
S00147363,37,36,5,0,0,0,0,0,0,0,103,6
S00147364,4,5,4,0,0,0,0,0,2,0,54,1
S00147365,34,31,3,0,5,0,6,1,0,0,86,0
S00147366,20,21,2,0,0,0,1,0,2,0,105,20
S00147367,23,21,9,1,0,0,9,0,0,0,98,11
S00147368,13,20,9,0,0,0,0,0,0,0,26,2
S00147369,14,30,3,1,0,0,8,0,1,0,90,1
S00147370,24,17,2,0,0,0,0,0,0,0,43,3
S00147371,24,30,3,0,2,0,0,0,1,0,132,5
S00147372,6,20,2,0,0,0,6,0,1,0,111,6
S00147373,8,17,0,0,0,0,0,0,1,1,60,0
S00147374,18,36,4,0,1,0,10,0,0,0,87,21
S00147375,23,23,1,0,0,0,0,0,1,0,62,5
S00147376,16,18,0,0,0,0,1,0,0,0,48,0
S00147377,7,14,9,0,0,0,0,0,0,1,88,3
S00147378,32,24,5,0,1,0,0,0,2,0,87,7
S00147379,16,27,4,0,0,0,2,0,0,0,109,0
S00147380,16,17,0,0,0,0,0,0,0,0,49,8
S00147381,26,27,10,0,2,0,0,0,0,0,84,7
S00147382,17,23,10,0,0,0,0,0,0,0,77,10
S00147383,11,38,15,1,0,0,0,0,2,0,162,4
S00147384,36,7,8,1,0,0,5,0,0,4,87,2
S00147385,9,14,0,0,0,0,0,0,0,0,44,4
S00147386,28,21,5,1,0,0,0,0,2,2,69,2
S00147387,12,20,1,0,0,0,0,0,0,2,48,10
S00147388,14,28,5,0,0,0,0,0,2,0,45,3
S00147389,7,10,8,0,0,0,11,0,0,1,87,1
S00147390,18,23,6,0,0,0,0,0,1,1,127,4
S00147391,7,11,1,0,0,0,0,0,0,0,39,1
S00147392,19,9,6,0,0,0,6,0,1,0,91,6
S00147393,10,21,3,0,0,0,4,0,0,0,122,10
S00147394,22,18,0,0,3,0,0,0,0,0,87,2
S00147395,21,11,0,0,0,0,2,0,0,0,39,4
S00147396,16,15,12,0,0,0,0,0,0,0,30,7
S00147397,10,20,5,0,0,0,0,0,0,0,71,10
S00147398,14,15,1,0,0,0,0,0,0,0,84,16
S00147399,18,16,8,0,0,0,0,0,2,3,94,12
S00147400,13,12,8,0,0,0,0,0,0,0,74,5
S00147401,9,36,6,0,3,0,0,0,0,0,76,17
S00147402,21,28,2,0,0,0,0,0,0,0,63,2
S00147403,13,9,1,0,0,0,0,0,0,0,70,6
S00147404,14,32,4,0,2,0,0,0,0,0,129,4
S00147405,14,17,0,0,0,0,0,0,0,0,56,2
S00147406,19,18,6,0,0,0,0,0,1,0,123,2
S00147407,11,7,1,0,0,0,0,0,1,1,85,7
S00147408,13,13,1,0,0,0,4,0,2,0,49,0
S00147409,17,12,2,0,0,0,0,0,0,0,104,8
S00147410,4,10,2,0,0,0,6,0,0,0,48,9
S00147411,1,13,0,0,0,1,0,0,0,0,61,6
S00147412,27,17,7,1,1,0,0,0,0,3,56,9
S00147413,15,19,4,1,0,0,0,0,0,0,68,15
S00147414,9,11,1,0,0,0,5,0,0,0,72,6
S00147415,26,10,7,0,0,0,0,0,0,0,88,6
S00147416,7,10,6,0,0,0,0,0,0,0,41,8
S00147417,12,22,1,0,0,0,0,0,0,0,62,3
S00147418,11,12,4,0,0,0,4,0,1,0,84,3
S00147419,40,34,17,1,0,0,0,0,0,1,91,9
S00147420,11,23,13,0,0,0,0,0,0,0,67,1
S00147421,6,24,3,1,0,0,3,0,1,2,105,10
S00147422,18,29,4,0,0,0,0,0,0,0,83,13
S00147423,16,26,1,0,0,0,3,0,0,2,66,11
S00147424,16,19,2,0,0,0,0,0,0,0,40,2
S00147425,11,11,0,0,0,0,0,0,0,0,56,8
S00147426,7,9,1,0,0,0,0,0,1,0,49,5
S00147427,10,15,9,0,0,0,0,0,0,0,68,6
S00147428,27,18,3,0,0,0,0,0,0,0,54,3
S00147429,19,26,1,0,0,0,0,0,3,0,107,7
S00147430,23,17,2,0,0,0,1,0,1,0,67,14
S00147431,16,15,7,0,0,0,0,0,0,0,102,2
S00147432,28,32,2,0,0,0,0,0,0,0,113,20
S00147433,10,6,4,0,0,0,0,0,4,2,62,6
S00147434,28,17,9,0,0,0,0,1,1,0,108,13
S00147435,7,16,0,0,0,0,0,0,0,0,43,13
S00147436,13,12,5,0,1,0,0,0,0,0,90,3
S00147437,13,17,2,0,0,0,0,0,2,0,59,5
S00147438,12,18,1,0,0,0,0,0,0,0,59,5
S00147439,18,21,2,0,0,0,0,0,1,0,103,10
S00147440,9,10,4,0,0,0,0,0,0,0,46,8
S00147441,10,10,5,0,0,0,0,0,1,1,51,5
S00147442,18,16,1,0,0,0,1,3,2,0,45,4
S00147443,24,49,8,0,0,0,15,0,0,0,98,3
S00147444,18,12,0,0,0,0,0,0,2,0,71,7
S00147445,22,11,2,0,0,0,0,0,0,0,65,7
S00147446,17,30,1,0,0,0,0,0,0,0,84,11
S00147447,8,29,9,0,0,0,8,0,0,0,71,3
S00147448,8,14,7,0,0,0,5,0,0,0,92,4
S00147449,10,7,6,0,0,0,0,0,1,0,54,5
S00147450,21,15,2,0,0,0,0,0,0,0,96,10
S00147451,6,13,1,0,0,0,0,0,1,0,56,3
S00147452,13,14,2,0,0,0,0,0,0,0,82,8
S00147453,16,11,4,0,1,0,4,0,0,0,31,1
S00147454,19,27,1,1,0,0,0,0,1,0,65,0
S00147455,20,16,4,0,0,0,0,0,0,0,73,7
S00147456,16,14,3,0,0,0,0,0,1,1,78,6
S00147457,14,12,4,0,0,0,5,0,0,0,39,6
S00147458,29,11,3,0,0,0,1,0,0,0,75,3
S00147459,15,13,0,0,0,0,0,0,1,0,51,3
S00147460,23,20,1,0,0,0,0,0,1,0,90,10
S00147461,29,28,4,1,0,0,0,0,0,0,49,0
S00147462,12,16,0,0,0,0,3,0,1,0,70,3
S00147463,10,7,0,0,0,0,7,0,0,0,70,6
S00147464,15,26,3,2,0,0,0,0,0,0,42,6
S00147465,27,29,0,0,0,0,0,0,0,0,85,21
S00147466,19,20,2,2,0,0,2,0,1,0,42,10
S00147467,8,29,8,0,0,0,0,0,0,1,61,5
S00147468,16,13,1,0,0,0,8,0,0,0,66,4
S00147469,32,32,11,0,0,0,0,0,0,0,78,14
S00147470,21,9,0,0,0,0,7,0,0,0,69,0
S00147471,29,18,14,0,0,2,8,0,6,0,126,0
S00147472,23,31,4,1,0,2,0,0,0,1,122,4
S00147473,22,13,1,0,0,0,1,0,0,2,49,14
S00147474,13,22,6,0,0,0,0,0,0,0,105,14
S00147475,16,17,2,0,0,0,0,0,0,0,82,7
S00147476,17,37,2,0,0,0,0,0,2,0,83,0
S00147477,41,23,6,0,0,0,3,0,1,0,104,8
S00147478,21,7,0,0,0,0,0,0,0,0,66,13
S00147479,19,17,5,0,0,0,0,0,0,0,67,3
S00147480,29,22,2,0,0,0,0,0,0,0,60,9
S00147481,21,18,8,0,0,0,0,0,0,0,37,7
S00147482,18,12,2,0,0,0,0,0,0,0,51,4
S00147483,18,14,0,1,0,0,2,0,0,0,76,1
S00147484,16,19,1,0,0,0,0,0,0,0,51,8
S00147485,23,25,11,0,0,0,0,0,0,0,117,7
S00147486,10,18,5,0,0,0,4,0,1,0,100,8
S00147487,11,7,3,0,0,0,0,0,0,0,66,5
S00147488,23,17,6,0,0,0,0,0,0,0,59,7
S00147489,10,23,2,0,0,0,0,0,0,1,84,3
S00147490,16,3,10,0,0,0,0,0,6,0,62,2
S00147491,6,15,1,0,0,0,1,0,0,0,99,4
S00147492,15,13,0,0,0,0,0,0,1,1,97,0
S00147493,26,20,0,0,3,0,2,0,0,1,58,4
S00147494,19,38,11,0,0,1,2,0,0,0,138,12
S00147495,22,17,4,0,0,0,0,0,0,0,83,4
S00147496,20,22,6,1,0,0,8,0,1,0,73,6
S00147497,19,14,6,0,0,0,5,0,0,1,55,13
S00147498,20,18,10,0,0,0,0,0,1,0,93,7
S00147499,22,10,2,0,0,0,5,0,0,1,107,2
S00147500,5,23,8,3,0,1,3,0,1,0,115,5
S00147501,15,28,0,0,0,1,0,0,0,0,131,10
S00147502,11,21,7,0,0,0,2,0,0,0,61,13
S00147503,21,14,0,0,0,0,4,0,0,0,105,12
S00147504,13,24,4,0,0,0,0,0,0,0,109,7
S00147505,9,29,7,0,0,0,12,0,0,0,132,0
S00147506,18,19,6,2,0,0,0,0,1,0,90,15
S00147507,9,7,10,0,0,0,0,0,0,0,80,10
S00147508,25,10,1,0,0,0,0,0,0,0,89,18
S00147509,18,16,21,0,0,0,13,0,0,0,90,8
S00147510,31,24,1,0,0,0,4,0,0,0,120,8
S00147511,14,24,3,0,0,0,0,0,3,1,119,9
S00147512,29,20,0,0,0,0,0,0,0,0,72,8
S00147513,21,15,2,1,0,0,0,0,0,0,77,7
S00147514,6,20,7,0,0,0,0,0,0,0,137,3
S00147515,20,16,1,0,0,0,0,0,0,0,70,0
S00147516,5,16,8,0,1,0,8,0,0,0,38,5
S00147517,14,25,6,0,0,0,0,0,0,0,59,0
S00147518,14,29,3,0,0,0,0,0,0,0,85,4
S00147519,12,16,10,4,0,0,0,0,0,0,71,1
S00147520,11,15,3,1,0,0,0,0,0,0,83,18
S00147521,36,30,0,0,0,0,3,0,3,0,76,2
S00147522,1,10,4,0,0,1,1,0,0,0,63,2
S00147523,6,6,7,0,0,0,3,0,0,1,108,5
S00147524,18,20,0,0,0,0,0,0,2,0,104,8
S00147525,14,18,2,0,0,0,0,0,0,0,40,3
S00147526,8,4,5,0,0,0,0,0,0,0,70,10
S00147527,8,7,1,0,0,0,0,0,0,0,58,0
S00147528,18,17,5,0,0,0,0,0,2,0,83,11
S00147529,4,18,4,0,0,0,0,0,0,0,38,5
S00147530,13,16,1,0,0,0,9,0,0,0,96,4
S00147531,12,19,12,0,0,0,4,0,0,1,66,4
S00147532,9,0,3,0,0,1,0,0,2,0,54,4
S00147533,17,16,0,0,0,0,5,0,0,0,47,2
S00147534,23,17,10,0,0,0,1,0,0,0,31,16
S00147535,9,11,0,0,0,0,0,0,0,1,57,4
S00147536,38,15,1,0,0,0,0,1,0,0,68,6
S00147537,17,10,2,0,0,0,0,0,0,0,29,4
S00147538,5,13,6,0,0,0,0,0,0,0,67,1
S00147539,29,25,9,0,0,0,0,0,0,0,125,2
S00147540,12,6,4,0,0,0,0,0,0,0,54,5
S00147541,19,17,14,0,0,0,2,0,0,2,75,9
S00147542,14,18,2,0,0,0,0,0,1,0,34,8
S00147543,8,18,2,0,0,0,0,0,0,0,59,2
S00147544,28,36,4,0,0,0,0,0,0,0,59,7
S00147545,44,14,6,0,0,0,0,0,0,0,69,7
S00147546,8,38,8,0,0,0,5,0,0,1,85,11
S00147547,22,28,2,0,0,0,0,0,0,0,58,4
S00147548,9,25,0,0,0,0,0,0,1,0,55,7
S00147549,14,3,1,0,0,0,0,0,0,0,47,5
S00147550,17,16,0,0,0,0,0,0,0,0,62,3
S00147551,10,10,1,0,0,0,0,0,0,0,74,14
S00147552,11,11,5,0,0,0,0,0,1,2,59,7
S00147553,9,16,1,0,0,0,0,0,0,1,48,2
S00147554,7,18,5,0,0,0,0,0,2,0,142,10
S00147555,25,11,4,0,0,0,4,0,0,0,74,6
