oa_code,church_of_scotland,roman_catholic,other_christian,buddhist,hindu,jewish,muslim,sikh,other_religion,no_religion,religion_not_stated
S00125988,45,4,10,3,0,0,0,0,0,17,10
S00125989,52,4,27,0,0,0,0,0,0,36,8
S00125990,23,0,17,0,0,0,0,0,0,19,6
S00125991,67,7,46,1,0,0,0,0,0,31,25
S00125992,27,5,13,1,0,0,0,0,1,33,10
S00125993,32,1,13,0,0,0,0,0,0,32,10
S00125994,19,4,13,0,0,0,0,0,3,21,12
S00125995,35,6,1,0,0,0,0,0,2,34,9
S00125996,48,3,10,0,0,0,0,0,0,70,7
S00125997,61,4,4,0,0,0,0,0,0,50,11
S00125998,34,4,8,1,0,0,0,0,0,26,3
S00125999,40,9,4,0,0,0,0,0,1,37,9
S00126000,31,2,2,0,0,0,0,0,0,44,17
S00126001,24,1,6,0,0,0,0,0,1,57,10
S00126002,36,4,11,0,0,0,0,0,1,34,9
S00126003,16,2,6,0,0,0,0,0,1,30,3
S00126004,25,7,4,1,0,0,0,0,0,31,8
S00126005,26,1,8,0,0,0,0,0,0,53,10
S00126006,67,8,14,0,0,0,0,0,0,68,8
S00126007,55,4,0,0,0,0,0,0,1,18,20
S00126008,43,3,5,0,0,0,0,0,2,27,8
S00126009,40,0,8,0,0,0,0,0,0,23,10
S00126010,82,4,11,0,0,0,0,0,7,81,19
S00126011,77,2,10,0,0,0,0,0,0,26,7
S00126012,28,0,6,0,0,0,0,0,0,22,3
S00126013,64,2,7,0,0,0,0,0,0,36,0
S00126014,34,1,0,0,0,0,0,0,0,17,7
S00126015,52,5,10,0,0,0,0,0,0,34,7
S00126016,39,1,7,0,0,0,0,0,0,26,2
S00126017,40,0,14,0,0,0,4,0,0,29,47
S00126018,64,2,15,0,0,0,0,0,1,37,9
S00126019,44,1,4,0,0,0,0,0,0,56,3
S00126020,25,1,9,0,0,0,0,0,0,16,5
S00126021,26,4,5,2,0,0,0,0,0,56,9
S00126022,8,0,3,0,0,0,4,0,0,36,5
S00126023,10,0,4,0,0,0,1,0,0,34,5
S00126024,21,1,3,0,0,1,0,0,0,38,6
S00126025,1,6,3,0,0,0,0,0,2,40,2
S00126026,22,4,9,2,0,0,0,0,1,27,2
S00126027,33,2,3,0,0,0,0,0,0,62,5
S00126028,41,3,7,0,0,0,0,0,0,52,5
S00126029,51,5,7,0,1,0,0,0,0,49,20
S00126030,27,3,4,1,0,0,0,0,0,15,2
S00126031,36,8,5,0,0,0,0,0,0,37,8
S00126032,51,1,3,0,0,0,0,0,0,29,3
S00126033,42,4,7,0,0,0,3,0,1,56,7
S00126034,42,0,3,0,0,0,0,0,0,47,13
S00126035,81,7,5,2,0,0,0,0,0,44,11
S00126036,38,5,1,0,0,0,0,0,0,35,4
S00126037,32,1,4,0,0,0,0,0,4,44,9
S00126038,40,3,5,0,0,0,0,0,1,64,19
S00126039,34,4,7,0,0,0,0,0,1,46,2
S00126040,58,1,5,0,1,0,0,0,0,36,10
S00126041,42,4,7,0,0,0,0,0,0,80,12
S00126042,45,0,11,0,0,0,0,0,0,68,3
S00126043,42,2,13,0,0,0,0,0,1,89,7
S00126044,25,3,13,0,0,0,0,0,1,29,4
S00126045,55,2,8,0,0,0,0,0,0,49,14
S00126046,63,2,3,0,0,0,0,0,0,56,15
S00126047,36,0,5,0,0,0,0,0,1,41,4
S00126048,42,3,3,1,0,0,0,0,0,51,18
S00126049,52,0,7,0,0,0,0,0,1,25,7
S00126050,15,1,6,0,0,0,0,1,3,46,3
S00126051,28,1,10,0,2,0,0,0,0,49,8
S00126052,47,1,12,0,0,0,0,0,0,54,0
S00126053,36,2,5,0,0,0,1,0,0,39,7
S00126054,24,6,4,0,0,0,0,0,2,38,7
S00126055,28,9,8,0,0,0,0,0,1,21,2
S00126056,33,25,6,0,0,0,0,0,1,40,11
S00126057,60,7,2,0,0,0,0,0,1,24,4
S00126058,17,1,3,0,0,0,0,0,0,34,3
S00126059,34,2,6,0,0,0,0,0,0,26,5
S00126060,43,2,0,1,0,0,0,0,0,18,5
S00126061,48,0,8,0,0,0,0,0,0,53,2
S00126062,44,10,4,0,0,0,0,0,0,46,6
S00126063,32,6,10,1,0,0,0,0,4,47,15
S00126064,42,3,3,0,0,0,4,0,0,60,17
S00126065,49,4,5,0,0,0,0,0,0,33,6
S00126066,40,4,9,0,0,0,0,0,0,32,8
S00126067,27,2,27,0,0,0,0,0,1,68,16
S00126068,25,5,6,0,0,0,0,0,0,87,26
S00126069,15,2,12,0,0,0,0,0,1,74,18
S00126070,70,3,14,0,0,0,0,0,1,52,10
S00126071,67,3,5,0,0,0,0,0,0,65,8
S00126072,56,0,5,0,0,0,0,0,0,22,8
S00126073,39,5,5,0,0,0,0,0,0,32,21
S00126074,66,1,4,0,6,0,0,0,0,97,7
S00126075,66,6,17,1,0,0,0,0,0,58,12
S00126076,67,1,6,2,0,0,0,0,2,45,19
S00126077,70,5,4,0,0,0,0,0,0,47,18
S00126078,20,4,18,0,0,0,0,0,0,19,1
S00126079,49,6,5,2,0,0,0,0,0,43,11
S00126080,32,1,9,0,0,0,0,0,0,32,15
S00126081,63,2,12,0,0,0,0,0,0,70,5
S00126082,117,5,18,2,0,0,0,0,6,131,17
S00126083,75,1,11,1,0,0,0,0,0,70,17
S00126084,70,3,15,0,0,0,2,0,0,80,7
S00126085,48,4,11,1,1,1,0,0,0,69,11
S00126086,41,4,4,0,0,0,0,0,0,36,10
S00126087,37,9,20,0,0,0,0,0,0,36,7
S00126088,47,2,7,0,0,0,0,0,1,52,16
S00126089,63,6,16,0,0,0,0,0,2,72,10
S00126090,15,1,1,0,0,0,0,0,0,40,8
S00126091,40,3,5,0,0,0,0,0,1,61,6
S00126092,51,1,6,0,0,0,0,0,0,47,9
S00126093,18,2,10,0,0,0,0,0,0,26,1
S00126094,42,8,4,0,0,0,0,0,0,72,11
S00126095,56,1,0,0,0,0,0,0,0,55,12
S00126096,35,1,2,0,0,0,0,0,0,13,1
S00126097,44,5,11,0,0,0,0,0,0,46,9
S00126098,33,2,7,0,0,0,0,0,0,38,6
S00126099,37,1,9,0,0,0,0,0,0,39,4
S00126100,53,4,9,0,0,0,0,0,3,36,14
S00126101,56,12,18,0,0,0,0,0,1,64,12
S00126102,50,7,10,0,1,0,0,1,0,34,25
S00126103,41,9,8,0,0,0,0,0,1,46,11
S00126104,22,4,4,0,0,0,0,0,2,20,6
S00126105,45,12,11,0,0,1,0,0,1,71,11
S00126106,60,11,6,0,1,0,0,0,1,49,4
S00126107,34,7,12,0,0,1,0,0,0,54,7
S00126108,80,5,10,2,0,0,0,0,0,41,17
S00126109,65,1,8,0,0,0,0,0,0,49,22
S00126110,14,6,8,0,0,0,0,0,0,43,28
S00126111,33,8,11,0,0,0,0,0,0,50,8
S00126112,34,6,12,0,0,0,1,0,0,35,3
S00126113,63,18,3,0,0,0,0,0,0,76,7
S00126114,54,11,4,0,0,0,3,0,2,44,5
S00126115,60,4,8,1,0,0,0,0,0,42,8
S00126116,84,8,21,0,0,0,0,0,0,47,9
S00126117,62,6,22,1,0,0,0,0,0,67,25
S00126118,78,12,8,0,0,0,0,0,0,41,6
S00126119,48,19,17,0,0,0,0,0,0,63,6
S00126120,26,9,23,0,0,0,0,0,0,27,14
S00126121,36,4,5,0,0,0,0,0,0,32,1
S00126122,68,8,14,0,0,0,0,0,1,23,7
S00126123,47,3,23,0,0,0,0,0,1,10,8
S00126124,49,10,10,0,0,0,0,0,0,36,7
S00126125,44,5,6,0,0,0,0,0,1,45,4
S00126126,41,2,0,0,0,0,0,0,0,33,5
S00126127,38,6,13,0,0,0,0,0,0,34,7
S00126128,38,1,9,0,0,0,0,0,0,16,7
S00126129,88,14,23,0,0,0,0,0,0,80,12
S00126130,64,4,7,0,0,0,0,0,0,54,10
S00126131,45,3,2,0,0,0,0,0,0,44,5
S00126132,43,3,4,0,0,0,0,0,0,46,9
S00126133,31,5,12,0,0,0,0,0,0,13,4
S00126134,165,65,100,6,0,1,1,4,2,123,37
S00126135,19,6,7,0,0,0,0,0,0,32,9
S00126136,40,7,8,0,0,0,0,0,0,30,4
S00126137,68,7,12,0,0,0,0,0,0,51,5
S00126138,60,4,12,0,0,0,0,0,0,38,9
S00126139,36,4,9,0,0,0,0,0,0,31,3
S00126140,55,5,5,0,0,0,0,0,0,63,2
S00126141,63,5,7,0,0,0,0,0,0,33,8
S00126142,54,39,10,0,0,0,0,0,0,62,26
S00126143,34,1,9,1,0,0,0,0,0,55,7
S00126144,55,3,10,0,0,0,0,0,1,30,9
S00126145,21,8,12,0,0,0,0,0,0,18,3
S00126146,38,10,5,0,0,0,0,0,0,26,2
S00126147,69,5,16,2,0,0,0,0,1,51,14
S00126148,53,5,4,0,0,0,0,0,2,33,20
S00126149,56,4,12,0,0,0,0,0,0,34,5
S00126150,23,2,3,0,0,0,0,0,0,39,6
S00126151,88,11,11,0,1,0,0,0,0,44,13
S00126152,37,6,4,0,0,0,0,0,0,49,11
S00126153,62,14,4,0,0,0,0,0,0,65,5
S00126154,19,2,15,0,0,0,0,0,0,23,4
S00126155,19,1,6,0,0,0,0,0,0,30,3
S00126156,35,3,7,0,0,0,5,0,2,50,1
S00126157,41,5,5,0,0,0,0,0,1,26,7
S00126158,63,8,10,1,0,0,0,0,0,51,5
S00126159,63,8,10,0,0,0,0,0,0,41,11
S00126160,63,8,9,2,0,0,0,0,1,59,5
S00126161,83,12,20,0,0,0,4,0,0,98,10
S00126162,60,2,5,0,0,0,0,0,0,38,6
S00126163,49,2,1,0,0,0,0,0,0,16,5
S00126164,32,8,12,0,0,0,0,0,0,56,8
S00126165,63,9,10,0,0,0,0,0,0,45,9
S00126166,48,5,7,0,0,0,0,0,0,36,12
S00126167,53,0,11,0,0,0,1,0,2,67,19
S00126168,73,12,4,0,0,0,0,0,1,35,8
S00126169,82,4,10,0,0,0,0,0,0,32,6
S00126170,19,0,5,0,0,0,2,0,2,23,9
S00126171,50,2,14,0,0,0,0,0,0,43,10
S00126172,42,6,16,0,0,0,0,0,0,39,7
S00126173,22,8,7,0,0,0,0,0,0,31,7
S00126174,23,4,18,2,0,0,0,0,0,56,9
S00126175,97,17,21,0,0,0,0,0,0,41,8
S00126176,78,11,10,0,0,0,0,0,0,54,18
S00126177,63,28,9,0,0,0,0,0,0,51,8
S00126178,77,12,6,1,1,1,4,1,0,64,10
S00126179,30,7,7,0,0,0,6,0,0,24,1
S00126180,29,5,10,0,0,0,0,0,0,55,4
S00126181,27,5,9,0,0,0,0,0,0,14,8
S00126182,52,16,6,0,0,0,0,0,0,47,10
S00126183,43,8,10,0,0,0,0,0,0,19,11
S00126184,45,4,17,0,0,0,0,0,1,25,7
S00126185,45,15,3,0,0,0,0,0,0,24,9
S00126186,55,5,14,0,0,0,0,0,2,54,7
S00126187,46,20,22,0,0,0,0,0,0,71,13
S00126188,53,13,8,0,0,0,1,0,0,31,5
S00126189,53,17,7,0,0,0,7,0,2,84,24
S00126190,66,16,16,0,0,0,1,0,0,70,0
S00126191,33,7,4,0,0,0,0,0,0,58,8
S00126192,31,15,3,0,0,0,0,0,1,17,6
S00126193,41,4,2,0,0,0,0,0,0,56,22
S00126194,56,3,6,0,0,0,0,0,0,33,17
S00126195,51,11,18,1,0,0,0,0,0,26,11
S00126196,58,7,12,0,0,0,0,0,0,46,5
S00126197,53,14,13,0,0,0,0,0,0,62,10
S00126198,31,6,11,0,0,0,0,0,1,99,15
S00126199,40,2,10,0,0,0,0,0,0,32,6
S00126200,88,4,11,0,0,0,0,0,1,53,15
S00126201,43,8,7,0,0,0,0,0,0,35,0
S00126202,50,5,7,1,0,0,0,0,0,32,13
S00126203,49,3,14,0,0,0,0,0,0,43,17
S00126204,42,12,3,1,0,0,0,0,0,40,8
S00126205,25,6,9,0,0,0,0,0,0,26,3
S00126206,57,0,12,0,0,0,5,0,1,37,8
S00126207,53,23,7,2,4,0,1,0,0,25,13
S00126208,47,18,11,0,0,0,0,0,0,31,3
S00126209,67,19,12,1,0,0,0,0,2,56,3
S00126210,36,0,9,0,0,0,0,0,1,29,1
S00126211,31,6,12,0,0,0,0,0,0,37,18
S00126212,67,6,27,0,0,0,0,0,0,58,13
S00126213,37,5,3,0,0,0,0,0,0,38,7
S00126214,66,25,17,0,0,2,0,0,0,63,9
S00126215,26,6,4,0,0,0,0,0,0,18,5
S00126216,59,15,16,1,0,0,0,0,0,43,3
S00126217,46,4,9,1,0,0,0,0,0,23,3
S00126218,85,7,17,1,0,0,1,0,0,31,9
S00126219,23,9,13,0,0,0,1,0,0,28,15
S00126220,66,6,19,0,0,1,0,0,0,60,18
S00126221,19,3,5,0,0,0,0,0,1,31,7
S00126222,46,5,8,0,0,0,0,0,0,36,9
S00126223,28,2,2,0,0,0,0,0,0,16,8
S00126224,25,3,3,0,0,0,0,0,0,20,5
S00126225,97,8,9,0,0,0,0,0,1,41,12
S00126226,41,8,5,0,0,0,0,0,0,36,8
S00126227,29,7,17,0,0,0,0,0,1,17,16
S00126228,64,10,11,0,0,0,0,0,0,44,3
S00126229,26,23,26,0,0,0,0,0,0,61,15
S00126230,30,6,9,1,0,0,0,0,0,22,6
S00126231,29,6,5,1,0,0,0,0,0,25,0
S00126232,43,11,22,1,0,0,0,0,0,25,15
S00126233,18,7,5,0,0,1,0,0,1,46,16
S00126234,21,9,4,0,0,0,0,0,2,55,4
S00126235,21,11,3,0,0,0,0,0,1,23,5
S00126236,61,18,32,1,0,0,2,0,2,55,30
S00126237,67,8,12,0,0,0,0,0,0,34,6
S00126238,25,4,21,0,0,0,0,0,0,50,9
S00126239,31,4,4,0,0,0,0,0,0,39,5
S00126240,36,1,3,0,0,0,0,0,0,23,12
S00126241,34,3,7,0,0,0,0,0,1,38,8
S00126242,55,2,6,0,0,0,0,0,2,49,13
S00126243,34,12,4,0,0,0,0,0,1,42,2
S00126244,25,3,5,0,0,0,0,0,0,27,7
S00126245,32,7,29,0,0,0,0,0,0,49,11
S00126246,33,5,19,0,0,0,0,0,0,43,15
S00126247,34,3,4,0,0,0,0,0,0,47,3
S00126248,54,13,10,1,0,0,1,0,0,39,2
S00126249,31,7,7,0,0,0,0,0,0,37,16
S00126250,84,17,12,0,0,0,0,0,3,66,11
S00126251,22,1,6,0,0,0,0,0,1,19,11
S00126252,65,27,20,0,0,0,6,0,0,67,4
S00126253,38,11,4,1,0,0,0,0,0,45,8
S00126254,41,11,21,0,0,0,0,0,0,55,20
S00126255,26,5,11,0,0,0,0,0,0,41,15
S00126256,25,4,13,1,0,1,0,0,0,56,13
S00126257,26,2,3,0,0,0,0,0,0,17,4
S00126258,42,12,16,0,1,1,2,0,0,33,7
S00126259,30,4,26,0,0,0,6,0,0,42,22
S00126260,37,7,23,0,0,0,0,0,3,48,6
S00126261,33,1,11,2,0,0,0,0,1,35,6
S00126262,33,9,16,0,0,0,0,0,0,32,3
S00126263,48,2,0,0,0,1,0,0,0,40,6
S00126264,68,15,7,1,0,0,0,0,1,54,10
S00126265,77,6,14,0,0,0,0,0,0,52,12
S00126266,57,6,8,2,0,0,1,0,2,57,11
S00126267,45,11,4,0,0,0,0,0,0,57,15
S00126268,74,13,13,0,0,0,0,0,0,57,12
S00126269,54,2,11,0,0,0,0,0,0,39,9
S00126270,46,7,9,0,0,0,0,0,0,20,7
S00126271,44,5,8,0,0,0,0,0,0,38,6
S00126272,45,12,7,0,0,0,0,0,0,29,11
S00126273,61,4,7,0,0,0,0,0,0,27,16
S00126274,65,23,29,1,0,0,1,0,0,41,10
S00126275,34,9,7,0,0,0,0,0,0,26,12
S00126276,48,9,13,0,0,0,0,0,0,35,15
S00126277,30,7,5,0,0,0,0,0,0,40,7
S00126278,55,4,5,0,0,0,0,0,0,30,8
S00126279,42,16,16,0,0,0,0,0,0,54,4
S00126280,31,7,4,0,0,0,0,0,0,21,4
S00126281,26,3,7,0,0,0,0,0,0,20,10
S00126282,55,9,2,0,1,0,0,0,1,43,5
S00126283,49,0,4,0,0,0,0,0,0,33,7
S00126284,48,3,8,0,0,0,0,0,0,25,1
S00126285,37,13,27,0,0,0,3,0,0,41,13
S00126286,32,23,10,0,0,0,0,0,0,45,6
S00126287,48,25,18,0,0,0,1,0,0,91,7
S00126288,21,2,4,0,0,0,1,0,0,36,2
S00126289,20,1,3,0,0,0,0,0,0,33,2
S00126290,37,3,6,1,0,0,0,0,1,40,9
S00126291,26,0,8,0,0,0,1,0,1,14,5
S00126292,68,16,23,1,0,1,0,0,1,36,16
S00126293,26,15,3,0,0,0,0,0,0,28,6
S00126294,31,3,2,1,0,0,2,0,0,31,9
S00126295,57,18,7,1,0,0,0,0,4,75,25
S00126296,47,6,4,1,0,0,0,0,0,33,13
S00126297,55,5,16,0,0,0,0,0,4,60,8
S00126298,50,15,5,1,0,0,0,0,0,35,4
S00126299,52,17,1,0,0,0,0,0,0,40,11
S00126300,58,8,8,0,0,0,0,0,0,42,14
S00126301,46,13,14,0,1,0,2,0,0,58,16
S00126302,32,2,6,0,0,0,0,0,0,29,4
S00126303,34,11,1,0,0,0,0,0,0,39,1
S00126304,24,2,7,0,0,0,0,0,0,33,5
S00126305,41,9,11,0,0,0,0,0,0,35,9
S00126306,36,5,18,0,0,0,0,0,2,41,7
S00126307,40,9,5,0,0,0,2,0,1,50,10
S00126308,26,12,17,0,0,0,0,0,0,39,13
S00126309,67,13,19,0,0,0,0,0,0,46,12
S00126310,27,9,13,0,0,0,0,0,0,31,7
S00126311,42,5,13,0,0,0,0,0,0,36,10
S00126312,68,6,8,0,0,0,0,0,0,34,2
S00126313,31,2,15,0,0,0,0,0,0,28,10
S00126314,54,7,1,0,0,0,0,0,0,27,8
S00126315,31,7,6,0,0,0,0,0,0,12,4
S00126316,28,0,0,0,0,0,0,0,0,25,3
S00126317,47,10,18,0,0,0,0,0,0,52,7
S00126318,84,4,5,0,0,0,0,0,0,23,13
S00126319,46,7,0,0,0,0,0,0,2,24,7
S00126320,54,9,10,0,0,0,0,0,0,32,15
S00126321,49,5,2,0,0,0,0,0,1,41,10
S00126322,36,2,4,2,0,0,0,0,1,52,7
S00126323,37,5,2,0,0,0,0,0,0,45,12
S00126324,34,6,4,0,0,0,0,0,0,42,7
S00126325,49,5,9,0,0,0,0,0,0,45,9
S00126326,46,6,4,0,0,0,1,0,0,43,7
S00126327,35,1,0,0,0,0,1,0,0,27,8
S00126328,55,10,2,2,0,0,0,0,0,42,6
S00126329,55,10,7,1,0,0,0,0,0,53,12
S00126330,64,8,3,0,0,0,0,0,0,46,5
S00126331,41,17,5,0,0,0,0,0,0,54,5
S00126332,59,10,11,0,0,0,0,0,0,64,10
S00126333,48,15,13,0,0,0,3,0,1,63,12
S00126334,63,21,12,0,0,0,0,0,1,63,17
S00126335,36,3,8,0,0,0,0,0,0,19,9
S00126336,62,8,13,0,5,0,0,0,0,28,6
S00126337,31,9,0,0,0,0,1,0,1,33,0
S00126338,31,0,4,0,0,0,0,0,0,20,2
S00126339,50,13,2,0,0,0,0,0,0,53,8
S00126340,61,10,10,0,0,0,0,0,0,36,6
S00126341,60,7,5,0,0,0,0,0,0,36,9
S00126342,56,10,7,0,0,0,1,0,0,24,10
S00126343,39,10,13,0,0,0,0,0,1,55,5
S00126344,22,7,0,0,0,0,0,0,1,21,1
S00126345,27,7,11,0,0,0,0,0,0,18,6
S00126346,62,8,15,1,0,0,0,0,1,37,10
S00126347,33,10,8,0,0,0,0,0,2,55,12
S00126348,37,6,3,0,0,0,0,0,1,50,7
S00126349,54,16,5,0,0,0,0,0,1,51,9
S00126350,33,10,2,0,0,0,0,0,1,56,4
S00126351,43,1,4,0,0,0,0,0,1,32,4
S00126352,66,8,24,0,0,0,0,0,1,78,23
S00126353,50,5,5,0,0,0,0,0,0,60,14
S00126354,39,2,7,1,0,0,0,0,0,29,5
S00126355,56,3,9,0,0,0,0,0,0,46,8
S00126356,61,6,9,0,0,0,0,0,0,46,9
S00126357,79,13,4,0,0,0,3,0,0,53,7
S00126358,35,1,1,0,0,0,4,0,1,34,1
S00126359,36,5,8,0,0,0,0,0,0,22,1
S00126360,46,9,19,0,0,0,0,0,0,75,5
S00126361,41,10,17,0,0,0,0,0,0,48,3
S00126362,45,5,7,2,0,0,0,0,0,65,6
S00126363,49,3,14,0,0,0,0,0,0,52,9
S00126364,16,1,4,0,0,0,0,0,0,31,3
S00126365,77,4,10,0,0,0,0,0,0,30,14
S00126366,41,9,5,0,0,0,0,0,0,16,0
S00126367,21,14,5,0,0,0,0,0,0,17,4
S00126368,25,8,5,0,0,0,0,0,0,12,5
S00126369,75,7,12,0,0,0,0,0,2,79,11
S00126370,11,8,5,0,0,0,0,0,0,28,1
S00126371,16,2,6,0,0,0,0,0,0,25,4
S00126372,73,19,6,0,0,0,1,0,0,58,7
S00126373,29,9,0,0,0,0,0,0,0,36,10
S00126374,76,13,12,0,0,0,0,0,2,34,5
S00126375,49,15,22,0,1,0,2,0,0,35,25
S00126376,42,2,10,0,0,0,1,0,1,7,2
S00126377,48,10,8,0,0,0,4,0,1,36,8
S00126378,71,20,15,0,0,0,0,0,1,65,17
S00126379,60,10,8,0,0,0,0,0,0,37,6
S00126380,36,16,10,1,0,0,0,0,0,47,6
S00126381,67,12,18,0,0,0,0,0,0,46,17
S00126382,38,4,8,0,0,1,0,0,0,42,8
S00126383,40,15,7,0,0,0,0,0,0,73,12
S00126384,30,21,1,0,0,0,0,0,0,34,7
S00126385,31,5,12,0,0,0,2,0,0,17,0
S00126386,68,7,7,0,0,0,0,0,1,50,16
S00126387,61,27,17,0,0,0,0,0,0,65,7
S00126388,67,11,12,0,0,0,0,0,0,63,23
S00126389,23,9,8,0,0,0,0,0,0,43,0
S00126390,34,2,12,0,0,0,0,0,0,27,8
S00126391,55,10,7,0,0,0,0,0,1,53,3
S00126392,64,0,0,0,0,0,0,0,1,28,5
S00126393,40,17,10,0,0,0,0,0,0,73,12
S00126394,27,4,0,0,0,0,0,0,0,42,4
S00126395,49,6,5,2,0,0,0,0,0,46,7
S00126396,53,7,18,0,0,0,0,0,0,50,12
S00126397,50,11,15,1,2,1,0,0,0,69,15
S00126398,30,3,23,0,0,0,0,0,0,50,8
S00126399,21,5,1,1,0,0,0,0,0,33,5
S00126400,44,11,10,0,0,0,0,1,0,62,6
S00126401,58,19,12,0,0,0,0,0,0,42,12
S00126402,40,21,10,0,0,0,2,0,0,39,14
S00126403,65,15,9,0,0,0,0,0,0,75,7
S00126404,40,3,4,1,0,0,0,0,0,53,3
S00126405,62,4,6,0,0,0,0,0,0,45,3
S00126406,79,2,13,0,0,0,0,0,0,72,14
S00126407,44,8,3,1,0,0,0,0,1,43,11
S00126408,92,6,3,1,0,0,0,0,0,39,9
S00126409,38,2,8,0,0,0,0,0,0,37,9
S00126410,28,8,4,0,0,0,0,0,2,30,0
S00126411,40,10,8,0,0,0,0,0,0,75,3
S00126412,21,18,5,0,0,0,0,0,0,47,3
S00126413,29,9,6,0,0,0,0,0,0,18,3
S00126414,43,3,6,0,0,0,0,0,0,2,6
S00126415,68,58,28,2,0,0,1,0,0,68,24
S00126416,62,37,5,0,0,0,0,0,1,38,4
S00126417,24,11,12,0,0,1,0,0,0,53,16
S00126418,14,14,5,0,0,0,0,0,0,37,4
S00126419,41,23,10,0,0,0,0,0,0,29,8
S00126420,52,13,3,0,0,0,1,0,0,40,4
S00126421,38,9,6,1,0,0,0,0,2,42,13
S00126422,39,11,6,0,0,0,0,0,0,34,11
S00126423,65,29,6,0,0,0,0,0,0,49,10
S00126424,37,15,5,0,0,0,0,0,0,24,0
S00126425,63,22,13,0,0,0,0,0,0,80,15
S00126426,41,9,2,0,0,0,0,0,0,60,1
S00126427,25,9,5,1,0,0,0,0,0,16,9
S00126428,44,30,9,0,0,0,0,0,0,33,11
S00126429,33,12,6,1,0,0,0,0,0,51,8
S00126430,19,23,13,0,0,0,0,0,0,46,7
S00126431,50,3,5,0,0,0,0,0,0,30,9
S00126432,46,14,5,0,0,0,0,0,0,23,7
S00126433,67,21,20,0,0,0,0,1,0,43,16
S00126434,20,19,12,0,0,0,0,0,0,40,14
S00126435,43,4,10,0,0,0,0,0,0,31,13
S00126436,37,0,13,0,0,0,0,0,0,38,3
S00126437,72,10,11,0,0,0,1,1,0,45,15
S00126438,60,7,8,0,0,0,1,0,1,34,6
S00126439,17,10,7,1,0,0,0,0,0,36,7
S00126440,45,15,10,0,0,0,0,0,1,43,16
S00126441,27,12,10,0,0,0,0,0,0,29,9
S00126442,61,17,16,1,0,0,0,0,1,46,14
S00126443,63,5,10,0,0,0,0,0,0,39,10
S00126444,34,13,15,0,0,0,0,0,0,59,5
S00126445,40,18,6,0,0,0,0,0,0,45,8
S00126446,18,14,6,0,4,0,0,0,0,44,9
S00126447,21,6,9,0,0,0,2,0,0,37,7
S00126448,40,26,9,0,0,0,3,0,0,45,15
S00126449,17,6,5,0,0,0,0,0,0,39,3
S00126450,37,10,12,0,4,0,2,0,1,34,2
S00126451,31,23,11,0,6,0,1,0,0,41,5
S00126452,52,6,17,0,0,0,0,0,0,27,11
S00126453,36,13,1,0,0,0,0,0,0,41,5
S00126454,29,7,6,0,0,0,0,0,0,26,7
S00126455,40,9,15,0,0,0,0,0,0,27,11
S00126456,41,6,3,1,0,0,0,0,1,8,8
S00126457,26,18,14,0,0,0,1,0,0,53,21
S00126458,64,10,18,0,0,0,0,0,0,49,12
S00126459,14,4,8,0,0,0,0,0,0,45,6
S00126460,29,8,3,0,0,0,0,0,0,36,2
S00126461,27,6,4,0,0,0,0,0,0,50,6
S00126462,35,18,14,0,0,0,0,0,1,39,35
S00126463,50,10,12,0,0,0,0,0,0,34,8
S00126464,56,20,9,0,0,0,0,0,0,30,14
S00126465,80,13,22,0,0,0,0,0,1,35,22
S00126466,76,8,13,0,0,0,0,0,1,43,12
S00126467,43,8,8,0,0,0,0,0,0,24,9
S00126468,83,15,19,0,0,0,0,0,2,43,13
S00126469,81,7,9,1,0,0,0,0,0,44,5
S00126470,92,11,16,0,0,0,0,0,1,56,9
S00126471,67,9,17,0,0,0,2,0,0,25,7
S00126472,66,4,4,0,0,0,1,0,0,40,10
S00126473,55,6,1,1,0,0,4,0,0,25,6
S00126474,84,10,9,0,0,0,0,0,0,44,15
S00126475,64,4,7,0,0,0,0,0,1,41,2
S00126476,57,3,10,0,0,0,3,0,0,48,6
S00126477,62,5,9,0,0,0,0,0,1,35,10
S00126478,45,11,6,0,0,0,0,0,0,31,11
S00126479,36,8,13,0,5,0,5,0,0,27,2
S00126480,52,3,4,2,0,0,0,0,0,27,4
S00126481,91,15,9,0,0,0,0,0,0,24,10
S00126482,41,4,2,0,0,0,0,0,0,35,0
S00126483,69,15,8,0,0,0,0,0,0,21,4
S00126484,53,32,6,0,0,0,0,0,0,38,16
S00126485,40,5,18,0,0,0,0,0,0,28,18
S00126486,65,8,12,0,0,0,4,0,0,19,8
S00126487,45,8,11,0,0,0,0,0,0,45,12
S00126488,76,9,9,0,0,0,0,0,1,49,7
S00126489,40,8,1,0,0,0,0,0,0,21,7
S00126490,60,4,7,0,0,0,0,0,0,24,5
S00126491,66,8,13,0,0,0,3,0,1,38,7
S00126492,88,20,14,3,0,0,3,0,1,76,13
S00126493,46,14,14,0,0,0,0,0,0,20,9
S00126494,22,5,9,0,0,0,0,0,0,20,2
S00126495,58,7,12,0,0,0,0,1,0,36,8
S00126496,63,9,10,0,0,0,4,0,0,64,8
S00126497,48,8,8,0,0,0,0,0,0,36,4
S00126498,42,8,4,1,0,0,0,0,0,24,7
S00126499,52,6,15,0,0,0,0,0,0,44,13
S00126500,25,3,2,0,0,0,6,0,0,27,17
S00126501,33,1,12,0,0,0,0,0,1,46,5
S00126502,53,12,16,0,0,0,0,0,0,17,34
S00126503,19,9,1,0,2,0,0,0,0,33,3
