oa_code	african_carribbean_black	asian	mixed	other	white
S00109703	0	0	0	0	208
S00109704	2	2	3	0	236
S00109705	0	0	0	4	136
S00109706	0	6	1	0	148
S00109707	0	0	0	0	232
S00109708	0	0	0	0	162
S00109709	0	0	0	0	320
S00109710	0	0	0	0	208
S00109711	0	0	0	0	184
S00109712	6	0	0	0	152
S00109713	0	0	0	0	190
S00109714	6	0	4	2	230
S00109715	6	0	0	0	190
S00109716	0	0	1	0	254
S00109717	0	0	0	0	218
S00109718	0	0	0	0	212
S00109719	0	0	0	0	204
S00109720	0	6	0	2	264
S00109721	0	0	0	0	142
S00109722	0	0	0	0	144
S00109723	0	8	0	0	284
S00109724	0	4	0	0	228
S00109725	0	0	0	0	216
S00109726	0	0	0	0	258
S00109727	0	0	0	0	190
S00109728	0	4	0	0	350
S00109729	0	4	1	0	198
S00109730	0	0	0	2	254
S00109731	0	0	0	0	242
S00109732	0	0	0	0	322
S00109733	0	0	0	0	182
S00109734	0	0	0	0	336
S00109735	0	0	0	0	304
S00109736	0	0	0	0	142
S00109737	0	6	0	0	462
S00109738	0	16	1	0	264
S00109739	6	4	4	0	344
S00109740	0	0	0	0	148
S00109741	0	0	0	0	264
S00109742	4	10	1	0	456
S00109743	0	6	0	0	198
S00109744	0	0	0	0	254
S00109745	0	6	0	0	232
S00109746	0	0	0	0	190
S00109747	0	0	0	0	268
S00109748	0	2	6	0	290
S00109749	0	0	0	0	128
S00109750	0	0	0	0	358
S00109751	0	0	0	0	188
S00109752	0	2	0	0	334
S00109753	0	0	0	0	248
S00109754	0	2	0	0	224
S00109755	0	0	0	0	182
S00109756	0	0	0	0	400
S00109757	0	0	0	0	328
S00109758	0	0	0	0	280
S00109759	0	2	0	0	216
S00109760	2	0	0	0	180
S00109761	4	0	0	0	154
S00109762	0	2	1	0	350
S00109763	0	2	0	0	268
S00109764	0	0	0	0	276
S00109765	0	0	0	0	246
S00109766	0	6	0	0	282
S00109767	0	2	0	0	212
S00109768	0	0	0	0	254
S00109769	2	0	0	0	190
S00109770	0	0	0	0	316
S00109771	0	0	0	0	168
S00109772	0	0	0	0	174
S00109773	0	8	0	0	220
S00109774	0	0	2	0	222
S00109775	0	0	0	0	124
S00109776	0	4	0	0	278
S00109777	0	0	0	0	238
S00109778	0	10	1	0	318
S00109779	0	12	0	0	192
S00109780	0	2	0	0	186
S00109781	0	0	0	0	224
S00109782	0	0	0	0	170
S00109783	0	0	0	0	170
S00109784	0	2	0	0	120
S00109785	0	0	0	0	292
S00109786	0	0	0	0	140
S00109787	0	0	0	0	234
S00109788	2	0	0	0	314
S00109789	0	2	0	0	254
S00109790	0	0	0	0	266
S00109791	0	0	0	2	184
S00109792	0	0	0	0	178
S00109793	0	0	0	0	300
S00109794	0	0	0	0	286
S00109795	0	0	0	0	322
S00109796	0	12	0	0	196
S00109797	0	0	1	0	242
S00109798	0	0	0	0	180
S00109799	0	0	0	0	206
S00109800	0	2	0	0	206
S00109801	0	0	0	0	174
S00109802	0	0	0	0	228
S00109803	0	0	0	0	252
S00109804	0	0	0	0	218
S00109805	2	2	0	0	240
S00109806	0	2	0	0	218
S00109807	0	0	0	0	212
S00109808	0	0	0	0	176
S00109809	0	2	0	0	262
S00109810	0	2	0	0	300
S00109811	0	2	2	0	192
S00109812	0	0	0	0	382
S00109813	0	0	0	0	298
S00109814	2	6	0	0	206
S00109815	0	2	0	0	134
S00109816	0	0	0	0	232
S00109817	0	0	0	0	278
S00109818	0	0	2	2	310
S00109819	0	0	0	0	180
S00109820	0	0	0	0	212
S00109821	2	2	0	0	230
S00109822	0	2	0	0	186
S00109823	0	0	1	0	318
S00109824	0	0	1	0	256
S00109825	0	0	0	0	222
S00109826	0	0	0	0	216
S00109827	0	0	2	0	170
S00109828	0	0	0	0	202
S00109829	0	0	0	0	126
S00109830	0	0	0	0	308
S00109831	0	0	0	0	184
S00109832	2	0	1	0	210
S00109833	0	0	0	0	176
S00109834	0	8	2	0	276
S00109835	2	0	1	2	228
S00109836	0	0	1	0	240
S00109837	0	0	0	0	214
S00109838	0	0	0	0	140
S00109839	0	0	0	0	146
S00109840	0	2	1	0	208
S00109841	0	0	0	0	204
S00109842	0	0	0	0	202
S00109843	0	0	0	0	168
S00109844	6	0	0	0	188
S00109845	0	2	0	0	156
S00109846	0	4	0	0	118
S00109847	6	0	0	0	132
S00109848	2	0	1	0	216
S00109849	0	0	1	0	172
S00109850	2	0	0	0	240
S00109851	0	2	2	0	326
S00109852	0	0	0	0	194
S00109853	0	0	0	0	370
S00109854	0	0	1	0	332
S00109855	0	6	1	0	392
S00109856	0	0	1	0	300
S00109857	0	12	0	0	338
S00109858	4	2	1	0	326
S00109859	0	2	0	0	392
S00109860	0	2	0	0	170
S00109861	0	0	0	0	124
S00109862	6	6	0	0	206
S00109863	6	0	0	0	148
S00109864	0	0	0	0	178
S00109865	0	2	0	0	316
S00109866	2	0	0	0	294
S00109867	2	0	0	0	168
S00109868	0	4	0	0	224
S00109869	0	0	1	0	194
S00109870	0	4	0	0	278
S00109871	0	8	0	0	182
S00109872	2	0	0	0	154
S00109873	0	0	1	0	228
S00109874	0	0	0	0	178
S00109875	0	0	0	2	220
S00109876	0	0	0	0	210
S00109877	0	2	0	0	194
S00109878	0	0	0	0	316
S00109879	4	0	0	0	324
S00109880	0	0	0	0	142
S00109881	2	4	0	0	214
S00109882	0	2	0	0	230
S00109883	0	0	0	0	184
S00109884	2	6	0	0	220
S00109885	0	0	0	0	238
S00109886	0	0	0	0	216
S00109887	0	4	0	0	164
S00109888	6	0	0	0	222
S00109889	2	2	0	0	282
S00109890	0	0	0	0	256
S00109891	4	0	1	0	262
S00109892	0	0	0	0	274
S00109893	2	0	0	0	238
S00109894	6	8	0	0	152
S00109895	4	0	0	0	182
S00109896	0	0	0	0	222
S00109897	0	0	4	6	238
S00109898	0	0	0	0	246
S00109899	0	10	0	0	174
S00109900	0	0	0	0	194
S00109901	0	8	0	0	292
S00109902	0	0	0	0	230
S00109903	0	0	0	0	232
S00109904	0	2	0	0	148
S00109905	2	10	1	0	216
S00109906	0	0	0	0	172
S00109907	0	0	0	0	218
S00109908	0	0	0	0	234
S00109909	0	2	0	0	236
S00109910	2	2	1	0	178
S00109911	0	0	0	0	152
S00109912	4	8	0	0	258
S00109913	0	0	0	0	164
S00109914	0	4	0	0	106
S00109915	24	2	0	4	316
S00109916	2	2	0	2	174
S00109917	4	16	0	0	166
S00109918	0	0	0	0	114
S00109919	0	2	0	0	244
S00109920	0	8	0	0	156
S00109921	0	0	0	0	170
S00109922	0	2	0	0	108
S00109923	0	2	0	0	202
S00109924	6	0	0	12	152
S00109925	0	58	1	0	182
S00109926	0	4	1	0	206
S00109927	2	14	1	2	110
S00109928	0	0	0	0	148
S00109929	0	0	0	0	112
S00109930	0	0	0	0	110
S00109931	0	0	2	0	118
S00109932	0	6	0	10	280
S00109933	0	0	0	0	198
S00109934	0	8	0	0	246
S00109935	0	0	1	0	274
S00109936	0	12	0	0	290
S00109937	0	2	0	0	130
S00109938	2	0	0	2	140
S00109939	0	0	0	0	196
S00109940	0	0	0	2	210
S00109941	2	4	4	2	152
S00109942	0	6	0	0	152
S00109943	0	10	0	0	246
S00109944	2	2	0	0	180
S00109945	0	0	1	0	216
S00109946	0	10	0	0	202
S00109947	0	4	0	2	126
S00109948	2	8	0	0	90
S00109949	0	2	0	0	190
S00109950	0	4	0	0	180
S00109951	0	6	0	0	328
S00109952	0	12	0	0	288
S00109953	0	10	1	0	148
S00109954	0	8	1	0	108
S00109955	0	10	0	0	112
S00109956	0	8	1	0	188
S00109957	2	4	0	0	122
S00109958	2	0	0	0	106
S00109959	0	8	0	0	232
S00109960	0	0	0	0	146
S00109961	0	0	0	0	112
S00109962	0	8	0	0	162
S00109963	0	4	3	2	276
S00109964	0	0	0	0	160
S00109965	4	10	1	0	206
S00109966	0	0	0	0	102
S00109967	0	0	0	0	106
S00109968	0	18	0	0	352
S00109969	12	12	2	0	240
S00109970	0	20	1	0	258
S00109971	2	10	2	0	312
S00109972	0	20	0	2	356
S00109973	0	0	0	0	318
S00109974	0	2	2	0	344
S00109975	8	6	0	0	190
S00109976	0	0	0	0	332
S00109977	2	0	0	0	176
S00109978	0	0	0	0	280
S00109979	0	6	0	0	196
S00109980	2	0	0	0	174
S00109981	0	2	0	0	120
S00109982	0	0	0	0	140
S00109983	0	2	5	0	142
S00109984	0	0	0	2	288
S00109985	0	6	1	0	256
S00109986	0	8	0	4	158
S00109987	0	0	0	4	170
S00109988	0	0	0	0	134
S00109989	2	2	0	0	178
S00109990	2	8	0	2	286
S00109991	0	2	1	0	198
S00109992	0	0	0	0	174
S00109993	0	4	0	0	168
S00109994	0	0	0	0	140
S00109995	0	0	0	0	138
S00109996	0	0	0	0	244
S00109997	0	2	0	0	176
S00109998	2	2	3	0	242
S00109999	2	2	0	0	124
S00110000	0	0	0	0	250
S00110001	0	0	0	0	164
S00110002	0	8	0	2	166
S00110003	0	0	0	0	224
S00110004	0	0	0	0	132
S00110005	2	0	1	0	218
S00110006	2	4	0	0	196
S00110007	0	0	0	0	232
S00110008	0	0	0	0	166
S00110009	2	0	0	0	132
S00110010	0	4	0	0	244
S00110011	0	0	0	0	272
S00110012	0	0	0	0	106
S00110013	0	2	0	2	96
S00110014	0	0	0	0	144
S00110015	2	0	0	0	450
S00110016	4	0	1	0	230
S00110017	4	0	0	0	316
S00110018	0	0	1	0	214
S00110019	0	0	0	0	172
S00110020	14	0	0	0	268
S00110021	0	12	0	0	124
S00110022	0	2	0	0	152
S00110023	4	2	0	0	206
S00110024	0	0	0	0	228
S00110025	0	0	0	0	164
S00110026	0	0	0	0	152
S00110027	0	0	0	0	154
S00110028	0	2	0	0	108
S00110029	0	6	0	0	262
S00110030	0	2	0	0	210
S00110031	2	0	3	0	108
S00110032	0	8	0	0	226
S00110033	0	0	1	0	234
S00110034	8	0	0	0	148
S00110035	0	0	0	0	118
S00110036	6	0	1	0	182
S00110037	0	12	0	0	174
S00110038	0	0	0	0	212
S00110039	0	6	0	0	192
S00110040	0	0	0	2	236
S00110041	0	0	3	2	242
S00110042	0	4	1	0	194
S00110043	0	4	0	0	188
S00110044	0	0	0	0	172
S00110045	0	0	0	0	174
S00110046	8	0	0	0	214
S00110047	0	2	0	0	106
S00110048	2	0	1	0	208
S00110049	0	0	0	2	238
S00110050	0	4	1	0	246
S00110051	0	0	0	0	304
S00110052	2	6	0	0	240
S00110053	0	2	0	6	212
S00110054	0	0	0	0	126
S00110055	0	0	0	0	174
S00110056	2	2	0	0	142
S00110057	4	6	0	4	198
S00110058	0	12	0	0	150
S00110059	0	0	0	2	300
S00110060	0	8	1	0	288
S00110061	0	4	0	0	316
S00110062	2	4	0	0	252
S00110063	2	2	2	0	264
S00110064	0	0	0	0	240
S00110065	0	0	0	0	184
S00110066	2	0	0	0	202
S00110067	0	0	0	2	218
S00110068	0	0	2	0	190
S00110069	2	4	0	0	206
S00110070	8	4	0	0	188
S00110071	16	10	0	0	254
S00110072	0	12	1	0	162
S00110073	0	4	0	0	284
S00110074	0	0	0	0	292
S00110075	0	2	2	0	238
S00110076	0	2	0	0	150
S00110077	0	2	0	0	218
S00110078	0	2	0	0	120
S00110079	0	0	0	0	120
S00110080	0	0	0	8	158
S00110081	0	28	1	0	104
S00110082	2	8	0	0	230
S00110083	0	6	0	0	292
S00110084	12	12	0	0	86
S00110085	0	0	0	0	182
S00110086	0	0	0	0	242
S00110087	4	8	1	0	134
S00110088	0	0	0	0	170
S00110089	8	8	0	0	186
S00110090	0	8	0	0	216
S00110091	2	8	1	0	274
S00110092	0	10	1	2	252
S00110093	0	2	0	0	176
S00110094	0	0	0	0	176
S00110095	0	8	0	0	222
S00110096	0	22	1	0	152
S00110097	4	14	0	0	152
S00110098	0	8	1	0	128
S00110099	4	10	0	4	160
S00110100	0	0	0	0	122
S00110101	8	0	0	0	176
S00110102	8	0	0	0	154
S00110103	0	0	0	0	256
S00110104	0	12	1	0	200
S00110105	0	0	0	0	108
S00110106	0	6	0	0	242
S00110107	0	2	0	0	250
S00110108	0	2	1	0	144
S00110109	8	2	0	0	238
S00110110	0	10	0	0	300
S00110111	0	26	0	0	242
S00110112	0	0	0	0	248
S00110113	0	6	0	0	326
S00110114	2	2	0	0	288
S00110115	0	12	0	0	248
S00110116	0	0	0	0	298
S00110117	0	24	0	2	326
S00110118	0	0	0	0	286
S00110119	0	0	0	0	204
S00110120	0	10	0	0	140
S00110121	0	2	0	0	296
S00110122	0	14	0	0	150
S00110123	0	4	0	0	200
S00110124	0	26	0	0	308
S00110125	0	0	0	0	180
S00110126	0	0	0	0	290
S00110127	0	0	0	0	172
S00110128	2	0	0	0	162
S00110129	2	0	2	0	416
S00110130	0	0	0	0	426
S00110131	0	4	0	0	200
S00110132	0	0	0	0	230
S00110133	0	14	1	0	350
S00110134	0	0	3	0	208
S00110135	0	2	0	0	210
S00110136	0	2	0	0	192
S00110137	0	0	1	0	194
S00110138	2	0	0	0	238
S00110139	0	0	0	0	194
S00110140	0	8	0	0	212
S00110141	2	0	0	0	276
S00110142	2	0	1	0	220
S00110143	0	6	1	6	158
S00110144	0	0	0	0	252
S00110145	0	0	1	0	334
S00110146	0	0	0	0	216
S00110147	2	4	0	2	260
S00110148	0	0	3	0	254
S00110149	0	8	0	0	278
S00110150	2	0	0	0	286
S00110151	2	0	0	0	240
S00110152	0	0	0	0	240
S00110153	0	0	0	0	166
S00110154	0	2	0	0	238
S00110155	0	4	0	0	198
S00110156	0	2	4	0	194
S00110157	0	0	0	0	178
S00110158	6	0	0	0	256
S00110159	0	10	2	2	338
S00110160	0	16	0	2	220
S00110161	0	4	0	0	230
S00110162	0	0	0	0	202
S00110163	0	0	0	0	200
S00110164	0	6	0	0	270
S00110165	10	2	0	0	234
S00110166	0	0	0	0	218
S00110167	0	4	0	0	314
S00110168	0	0	1	0	304
S00110169	0	0	0	0	280
S00110170	0	8	1	0	222
S00110171	10	0	0	0	212
S00110172	10	4	0	6	204
S00110173	2	6	0	0	302
S00110174	0	10	0	0	186
S00110175	0	0	0	0	264
S00110176	2	10	0	0	228
S00110177	0	10	0	0	226
S00110178	0	6	0	0	246
S00110179	0	0	0	0	184
S00110180	2	14	0	0	206
S00110181	0	0	0	0	240
S00110182	0	4	0	0	184
S00110183	0	16	0	0	200
S00110184	0	62	0	0	242
S00110185	0	6	2	0	324
S00110186	2	2	2	0	210
S00110187	0	0	0	0	188
S00110188	0	8	0	0	182
S00110189	0	4	1	0	222
S00110190	0	6	0	0	336
S00110191	0	0	0	0	170
S00110192	0	0	0	0	156
S00110193	6	4	4	0	222
S00110194	0	0	0	0	206
S00110195	0	0	0	0	162
S00110196	0	0	0	0	158
S00110197	0	12	0	0	210
S00110198	0	0	0	0	192
S00110199	0	6	0	0	170
S00110200	0	0	0	0	138
S00110201	0	0	1	0	200
S00110202	0	0	0	0	270
S00110203	0	0	0	0	232
S00110204	0	2	1	0	266
S00110205	2	0	1	0	292
S00110206	0	0	0	0	294
S00110207	0	0	0	0	246
S00110208	0	6	0	0	340
S00110209	0	0	0	0	312
S00110210	2	6	0	0	214
S00110211	0	2	2	0	218
S00110212	0	0	0	0	196
S00110213	0	0	0	0	188
S00110214	0	0	0	0	286
S00110215	0	0	0	0	162
S00110216	0	26	0	0	296
S00110217	0	0	0	0	214
S00110218	0	0	0	0	154
S00110219	0	0	0	0	182
S00110220	0	2	1	0	280
S00110221	2	0	0	0	254
S00110222	0	8	1	2	286
S00110223	0	2	0	0	264
S00110224	0	4	0	0	166
S00110225	0	8	0	0	224
S00110226	0	0	0	0	224
S00110227	0	0	2	0	208
S00110228	0	6	0	0	174
S00110229	0	2	0	0	188
S00110230	0	6	0	14	254
S00110231	0	0	0	0	226
S00110232	0	2	0	0	264
S00110233	0	0	1	0	154
S00110234	0	0	0	0	188
S00110235	2	0	0	0	180
S00110236	0	0	0	0	222
S00110237	0	10	0	0	154
S00110238	12	36	0	12	306
S00110239	0	12	0	0	216
S00110240	0	0	0	0	214
S00110241	0	0	0	0	124
S00110242	0	2	0	0	266
S00110243	0	12	1	0	274
S00110244	0	0	0	0	198
S00110245	2	0	0	6	476
S00110246	0	0	0	0	164
S00110247	0	14	1	0	318
S00110248	0	6	0	0	330
S00110249	0	0	0	0	206
S00110250	0	0	0	0	124
S00110251	0	22	2	0	310
S00110252	0	0	0	0	194
S00110253	2	6	0	0	168
S00110254	0	2	0	0	266
S00110255	0	0	1	0	260
S00110256	0	0	0	0	378
S00110257	0	0	0	0	268
S00110258	0	0	0	0	190
S00110259	16	0	0	0	172
S00110260	0	0	0	0	182
S00110261	0	0	0	0	256
S00110262	0	0	0	0	230
S00110263	0	4	0	0	246
S00110264	0	0	0	0	210
S00110265	0	0	0	0	202
S00110266	2	2	0	0	238
S00110267	10	4	0	0	234
S00110268	2	0	0	0	182
S00110269	0	6	0	0	142
S00110270	2	2	0	0	260
S00110271	2	0	0	0	230
S00110272	2	6	0	0	164
S00110273	0	2	0	0	274
S00110274	0	0	0	0	188
S00110275	0	0	0	0	126
S00110276	0	2	0	0	360
S00110277	0	0	0	0	262
S00110278	0	0	0	0	238
S00110279	2	4	0	0	166
S00110280	0	0	0	0	186
S00110281	0	0	0	0	198
S00110282	0	0	0	0	136
S00110283	0	0	0	0	226
S00110284	0	0	0	0	204
S00110285	0	0	0	0	182
S00110286	0	0	2	0	244
S00110287	4	0	0	0	194
S00110288	0	0	0	0	362
S00110289	0	0	0	0	354
S00110290	0	0	0	2	238
S00110291	0	0	0	0	246
S00110292	0	0	0	0	292
S00110293	0	0	0	0	312
S00110294	0	6	0	0	260
S00110295	0	4	0	0	260
S00110296	0	0	0	0	244
S00110297	0	0	0	0	194
S00110298	0	8	0	0	326
S00110299	0	0	0	0	276
S00110300	0	0	0	0	296
S00110301	0	0	0	0	240
S00110302	0	0	0	0	250
S00110303	0	0	0	0	196
S00110304	0	0	0	0	204
S00110305	0	0	1	2	248
S00110306	8	0	0	0	288
S00110307	0	0	0	2	174
S00110308	4	0	0	0	278
S00110309	0	0	0	0	248
S00110310	0	8	0	0	174
S00110311	0	8	0	0	128
S00110312	8	10	0	0	238
S00110313	2	0	0	0	298
S00110314	0	0	0	0	304
S00110315	0	4	0	0	146
S00110316	0	0	0	0	296
S00110317	0	12	0	0	262
S00110318	0	0	0	0	256
S00110319	0	0	0	0	192
S00110320	8	0	0	0	334
S00110321	0	0	0	0	184
S00110322	0	4	1	0	196
S00110323	0	0	1	2	252
S00110324	0	2	2	0	274
S00110325	0	0	0	0	238
S00110326	0	0	0	0	246
S00110327	0	0	0	0	220
S00110328	0	0	0	0	110
S00110329	2	0	0	0	122
S00110330	0	0	0	0	242
S00110331	0	8	0	0	400
S00110332	0	0	0	0	404
S00110333	0	2	1	0	234
S00110334	0	0	0	0	178
S00110335	0	0	0	0	168
S00110336	0	2	0	0	352
S00110337	2	0	0	2	276
S00110338	0	0	0	0	286
S00110339	0	14	0	0	190
S00110340	0	0	0	0	242
S00110341	0	0	0	0	266
S00110342	0	0	0	0	184
S00110343	0	0	0	0	178
S00110344	0	0	0	0	268
S00110345	0	0	0	0	310
S00110346	0	0	0	0	336
S00110347	0	2	0	0	182
S00110348	0	0	0	0	336
S00110349	0	0	0	0	250
S00110350	0	0	0	0	114
S00110351	0	0	0	0	290
S00110352	0	2	1	0	272
S00110353	0	2	0	0	184
S00110354	0	0	0	0	122
S00110355	0	0	0	0	196
S00110356	0	0	0	0	272
S00110357	0	0	0	0	226
S00110358	0	0	0	0	238
S00110359	0	0	0	0	236
S00110360	0	4	1	0	184
S00110361	0	0	1	0	266
S00110362	0	0	0	0	148
S00110363	0	2	1	0	206
S00110364	0	8	0	0	196
S00110365	0	0	0	0	256
S00110366	0	0	1	0	180
S00110367	0	2	0	0	180
S00110368	2	0	0	2	176
S00110369	0	0	0	0	140
S00110370	0	0	0	0	144
S00110371	0	0	0	0	216
S00110372	0	8	0	2	292
S00110373	0	0	0	0	128
S00110374	0	0	0	0	192
S00110375	4	18	0	0	164
S00110376	0	0	0	0	148
S00110377	0	0	0	0	174
S00110378	2	0	0	0	204
S00110379	0	0	1	0	230
S00110380	0	0	0	0	220
S00110381	2	0	3	0	294
S00110382	0	2	0	0	200
S00110383	2	0	1	0	160
S00110384	0	0	0	0	190
S00110385	0	0	0	0	256
S00110386	2	0	2	0	234
S00110387	0	0	0	0	196
S00110388	0	0	0	0	200
S00110389	0	0	0	0	164
S00110390	0	10	0	0	254
S00110391	0	0	0	0	172
S00110392	0	16	0	0	274
S00110393	0	0	0	0	236
S00110394	0	0	0	0	268
S00110395	0	4	0	0	298
S00110396	0	0	0	0	252
S00110397	0	0	0	0	146
S00110398	0	0	0	0	204
S00110399	0	0	0	0	262
S00110400	0	0	0	0	162
S00110401	0	6	0	0	180
S00110402	2	2	1	0	202
S00110403	0	0	0	0	118
S00110404	0	0	1	0	212
S00110405	2	0	0	2	154
S00110406	0	2	0	0	218
S00110407	0	14	0	0	108
S00110408	0	12	0	0	340
S00110409	0	4	0	0	216
S00110410	0	10	2	0	274
S00110411	0	0	0	0	158
S00110412	0	0	0	0	172
S00110413	0	0	0	0	158
S00110414	0	0	0	0	152
S00110415	0	0	0	0	238
S00110416	0	0	0	0	162
S00110417	0	0	0	0	222
S00110418	0	0	0	0	202
S00110419	0	0	0	0	168
S00110420	2	0	0	0	180
S00110421	0	0	0	0	188
S00110422	0	28	0	0	228
S00110423	0	2	0	0	162
S00110424	0	0	0	0	188
S00110425	0	0	0	0	256
S00110426	0	24	0	0	234
S00110427	0	8	0	0	222
S00110428	0	0	0	0	228
S00110429	0	2	0	0	190
S00110430	0	6	0	2	176
S00110431	2	0	0	0	244
S00110432	0	0	0	0	160
S00110433	0	0	0	0	196
S00110434	0	0	0	0	218
S00110435	0	0	0	0	178
S00110436	0	0	4	0	204
S00110437	0	0	0	0	240
S00110438	0	0	0	0	394
S00110439	0	0	0	0	220
S00110440	0	0	0	0	264
S00110441	0	2	0	0	204
S00110442	0	0	0	0	216
S00110443	0	0	0	0	290
S00110444	0	2	0	0	176
S00110445	0	0	0	0	302
S00110446	0	0	0	0	218
S00110447	0	6	1	0	216
S00110448	0	0	0	2	318
S00110449	0	10	0	0	348
S00110450	0	0	0	0	262
S00110451	0	2	0	0	274
S00110452	0	0	0	0	268
S00110453	0	0	0	0	212
S00110454	0	18	0	0	312
S00110455	0	2	0	0	328
S00110456	4	0	0	0	362
S00110457	0	0	0	0	304
S00110458	0	6	0	0	220
S00110459	0	0	1	2	234
S00110460	0	0	0	0	252
S00110461	0	0	0	0	182
S00110462	0	0	0	0	204
S00110463	0	0	0	0	204
S00110464	0	2	1	0	158
S00110465	0	0	0	0	168
S00110466	0	2	0	0	166
S00110467	0	4	0	0	326
S00110468	0	6	0	0	238
S00110469	0	0	0	0	200
S00110470	0	0	0	0	264
S00110471	0	0	0	0	208
S00110472	0	0	0	0	244
S00110473	0	0	0	2	208
S00110474	0	0	0	2	150
S00110475	0	8	0	0	168
S00110476	0	0	0	2	278
S00110477	0	0	0	0	194
S00110478	0	6	1	0	220
S00110479	0	0	0	0	154
S00110480	0	14	2	0	268
S00110481	0	26	0	0	252
S00110482	0	2	1	0	232
S00110483	0	4	1	0	250
S00110484	0	0	0	0	160
S00110485	0	0	0	0	194
S00110486	0	12	2	0	198
S00110487	0	0	0	0	218
S00110488	0	0	0	0	164
S00110489	0	4	0	0	198
S00110490	0	2	0	0	128
S00110491	0	0	0	4	160
S00110492	0	0	0	0	132
S00110493	0	6	0	0	248
S00110494	0	4	0	0	218
S00110495	0	0	0	0	230
S00110496	0	4	0	0	110
S00110497	0	6	0	0	122
S00110498	0	0	0	0	218
S00110499	0	0	0	0	160
S00110500	0	0	0	0	234
S00110501	2	4	0	0	120
S00110502	0	0	0	0	156
S00110503	0	0	0	0	290
S00110504	6	2	0	0	318
S00110505	0	4	0	0	190
S00110506	0	0	0	0	202
S00110507	0	0	0	0	294
S00110508	0	0	1	0	226
S00110509	0	6	0	0	220
S00110510	0	0	0	0	194
S00110511	0	0	0	0	214
S00110512	0	0	0	0	178
S00110513	0	4	0	0	354
S00110514	0	0	0	0	266
S00110515	0	6	0	0	226
S00110516	0	0	0	0	268
S00110517	0	2	0	0	158
S00110518	2	0	0	4	328
S00110519	0	0	0	0	164
S00110520	0	0	0	0	370
S00110521	0	8	3	0	254
S00110522	2	2	0	0	178
S00110523	0	0	0	0	230
S00110524	0	0	0	0	164
S00110525	0	0	0	2	188
S00110526	0	0	0	0	118
S00110527	0	0	0	0	264
S00110528	0	0	0	0	114
S00110529	0	0	0	0	178
S00110530	0	0	0	0	254
S00110531	0	0	1	0	182
S00110532	0	0	0	0	162
S00110533	0	2	0	0	172
S00110534	10	8	2	0	164
S00110535	0	2	0	0	206
S00110536	0	0	0	0	194
S00110537	2	0	0	2	222
S00110538	0	0	0	0	202
S00110539	0	2	0	0	192
S00110540	0	4	0	0	176
S00110541	0	6	0	0	116
S00110542	0	8	0	2	140
S00110543	0	2	0	4	156
S00110544	0	0	0	0	114
S00110545	0	0	0	2	180
S00110546	0	0	0	0	158
S00110547	0	6	0	0	180
S00110548	2	0	1	0	210
S00110549	2	0	1	0	200
S00110550	0	4	2	0	280
S00110551	0	18	0	0	152
S00110552	0	0	0	0	146
S00110553	2	2	1	0	106
S00110554	2	2	0	0	228
S00110555	0	0	0	0	192
S00110556	0	0	0	0	244
S00110557	0	0	0	0	162
S00110558	0	0	0	0	186
S00110559	0	0	0	0	184
S00110560	0	0	0	0	226
S00110561	10	0	0	0	326
S00110562	2	2	0	0	174
S00110563	0	8	0	0	194
S00110564	0	0	0	0	156
S00110565	0	0	0	0	212
S00110566	0	2	0	0	204
S00110567	0	0	0	0	260
S00110568	0	0	0	0	298
S00110569	0	2	0	0	190
S00110570	0	0	0	0	248
S00110571	0	0	0	0	196
S00110572	0	40	0	0	320
S00110573	0	18	0	0	288
S00110574	0	0	1	0	256
S00110575	0	2	0	0	196
S00110576	0	2	1	0	244
S00110577	0	4	0	0	200
S00110578	0	0	0	0	314
S00110579	0	0	1	0	272
S00110580	0	2	1	0	308
S00110581	0	2	0	0	308
S00110582	0	10	1	0	302
S00110583	2	0	0	0	246
S00110584	0	8	0	0	112
S00110585	0	2	0	0	316
S00110586	2	8	0	0	280
S00110587	0	8	0	0	210
S00110588	0	4	0	2	212
S00110589	0	0	3	0	266
S00110590	0	0	0	0	138
S00110591	0	0	0	0	238
S00110592	0	6	0	0	214
S00110593	0	10	0	0	262
S00110594	0	0	0	0	224
S00110595	0	2	0	0	214
S00110596	0	0	0	0	308
S00110597	0	0	0	0	214
S00110598	0	0	0	0	228
S00110599	0	0	0	0	170
S00110600	0	10	0	0	218
S00110601	0	0	0	0	230
S00110602	0	20	0	0	220
S00110603	0	0	0	0	292
S00110604	0	6	0	0	230
S00110605	0	0	0	0	222
S00110606	2	0	1	0	274
S00110607	0	0	0	0	284
S00110608	8	2	0	0	232
S00110609	2	6	4	0	190
S00110610	0	22	0	4	276
S00110611	0	18	2	0	294
S00110612	0	0	0	0	266
S00110613	0	0	0	0	188
S00110614	2	0	0	0	136
S00110615	2	0	3	0	194
S00110616	0	0	0	0	218
S00110617	0	6	0	0	206
S00110618	0	0	0	0	144
S00110619	0	0	0	0	310
S00110620	0	0	0	0	174
S00110621	0	2	0	0	252
S00110622	2	0	0	0	168
S00110623	0	2	0	0	146
S00110624	0	0	0	0	296
S00110625	0	4	0	0	150
S00110626	0	4	0	0	126
S00110627	0	0	0	0	196
S00110628	8	2	1	0	296
S00110629	0	0	0	0	154
S00110630	0	12	3	0	114
S00110631	2	0	4	0	210
S00110632	0	0	0	0	182
S00110633	4	0	0	0	244
